Timestamp,Sensor ID,Track ID,Longitude,Latitude,Air Quality Category,AQI
1726533830000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,367
1726533890000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,493
1726533950000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,18
1726534010000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,1
1726534070000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,73
1726534130000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,67
1726534190000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,37
1726534250000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,190
1726534310000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,258
1726534370000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,232
1726534430000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,180
1726534490000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,286
1726534550000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,75
1726534610000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,91
1726534670000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,52
1726534730000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,18
1726534790000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,14
1726534850000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,323
1726534910000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,269
1726534970000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,483
1726535030000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,194
1726535090000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,464
1726535150000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,91
1726535210000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,17
1726535270000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,72
1726535330000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,41
1726535390000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,32
1726535450000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,174
1726535510000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,169
1726535570000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,182
1726535630000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,181
1726535690000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,273
1726535750000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,12
1726535810000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,34
1726535870000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,13
1726535930000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,5
1726535990000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,7
1726536050000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,484
1726536110000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,362
1726536170000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,409
1726536230000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,151
1726536290000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,381
1726536350000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,46
1726536410000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,37
1726536470000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,59
1726536530000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,78
1726536590000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,89
1726536650000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,241
1726536710000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,281
1726536770000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,388
1726536830000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,234
1726536890000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,198
1726536950000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,29
1726537010000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,44
1726537070000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,23
1726537130000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,10
1726537190000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,26
1726537250000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,253
1726537310000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,334
1726537370000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,201
1726537430000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,152
1726537490000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,486
1726537550000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,89
1726537610000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,34
1726537670000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,95
1726537730000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,34
1726537790000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,2
1726537850000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,173
1726537910000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,264
1726537970000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,330
1726538030000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,187
1726538090000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,286
1726538150000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,3
1726538210000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,95
1726538270000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,67
1726538330000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,6
1726538390000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,86
1726538450000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,271
1726538510000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,178
1726538570000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,414
1726538630000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,479
1726538690000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,207
1726538750000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,11
1726538810000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,92
1726538870000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,39
1726538930000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,68
1726538990000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,26
1726539050000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,164
1726539110000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,321
1726539170000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,375
1726539230000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,476
1726539290000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,298
1726539350000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,1
1726539410000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,17
1726539470000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,18
1726539530000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,87
1726539590000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,53
1726539650000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,169
1726539710000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,234
1726539770000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,299
1726539830000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,319
1726539890000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,198
1726539950000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,51
1726540010000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,54
1726540070000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,63
1726540130000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,68
1726540190000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,56
1726540250000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,159
1726540310000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,370
1726540370000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,248
1726540430000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,408
1726540490000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,441
1726540550000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,80
1726540610000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,29
1726540670000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,28
1726540730000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,39
1726540790000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,92
1726540850000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Unhealthy,193
1726540910000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,442
1726540970000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,257
1726541030000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,233
1726541090000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,268
1726541150000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,57
1726541210000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,9
1726541270000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,100
1726541330000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,7
1726541390000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,89
1726541450000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,205
1726541510000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,275
1726541570000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,231
1726541630000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,206
1726541690000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Hazardous,457
1726541750000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,45
1726541810000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,70
1726541870000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,28
1726541930000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Moderate,72
1726541990000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Good,46
1726542050000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,298
1726542110000,AQ001,fb485e12-231d-490c-a6a5-47394a6684ed,-13046364.9791,4036688.8176999986,Very Unhealthy,295
